x,y,z
0.3009189963340759,-0.5190849900245667,0.3529930114746094
-8.178059943020344e-05,-0.6278010010719299,0.3514940142631531
8.178059943020344e-05,-0.6221989989280701,-0.34850600361824036
-3.841580206699889e-18,-0.48500001430511475,-0.3468250036239624
0.19144299626350403,-0.3315899968147278,-0.35317501425743103
0.12937599420547485,-0.48283699154853826,0.35317501425743103
3.5249598700426604e-18,-0.48500001430511475,0.3468250036239624
-4.683070073951967e-05,-0.40219900012016296,0.2014939934015274
0.10925199836492538,-0.4008120000362396,0.0005971500067971647
3.694880069815554e-05,-0.408174991607666,-1.7689999794046263e-18
0.08793369680643082,-0.3256179988384247,-0.11604399979114532
0.002086770022287965,-0.4073930084705353,-0.20000000298023224
0.13846899569034576,-0.23803499341011047,-0.19151799380779264
0.13925200700759888,-0.2378080040216446,-0.08326660096645355
0.20092199742794037,-0.3478870093822479,-0.002655419986695051
0.22759200632572177,-0.1286550015211105,-0.0015457499539479611
0.316987007856369,-0.18301300704479215,-0.25817498564720154
0.17520500719547272,-0.17469899356365204,-0.16181500256061554
0.21095100045204165,-0.12033800035715105,-0.10057199746370316
-0.7480270266532898,0.430525004863739,0.1550000011920929
-0.4050590097904206,0.7025120258331299,0.20000000298023224
-0.7480270266532898,0.430525004863739,-0.13500000536441803
-0.4090049862861634,0.7074880003929138,-0.20000000298023224
-0.36894699931144714,0.6377829909324646,-0.35146498680114746
-0.36516800522804255,0.6336100101470947,0.34852901101112366
-0.6219140291213989,0.3588230013847351,-0.25747400522232056
-0.6184290051460266,0.3573929965496063,0.2523699998855591
-0.4638139903545379,0.2687020003795624,0.2519260048866272
-0.3009189963340759,0.5190849900245667,0.3529930114746094
-0.19144299626350403,0.3315899968147278,-0.35317501425743103
-0.12937599420547485,0.48283699154853826,0.35317501425743103
-0.10925199836492538,0.4008120000362396,0.0005971500067971647
-0.08793369680643082,0.3256179988384247,-0.11604399979114532
-0.13846899569034576,0.23803499341011047,-0.19151799380779264
-0.13925200700759888,0.2378080040216446,-0.08326660096645355
-0.20092199742794037,0.3478870093822479,-0.002655419986695051
-0.7468249797821045,-3.757659838424241e-17,0.16500000655651093
-0.7468249797821045,-9.308780255505945e-17,-0.16500000655651093
-0.6577619910240173,-0.0002494590007700026,0.25276198983192444
-0.3100000023841858,1.623190081774852e-17,0.25817498564720154
-0.21755799651145935,0.0014048300217837095,0.10646499693393709
-0.22759200632572177,0.1286550015211105,-0.0015457499539479611
-0.3100000023841858,-3.102519889264687e-17,-0.25817498564720154
-0.316987007856369,0.18301300704479215,-0.25817498564720154
-0.6600000262260437,-8.082670285853292e-17,-0.25817498564720154
-0.17520500719547272,0.17469899356365204,-0.16181500256061554
-0.22317199409008023,-0.00012608499673660845,-0.10499999672174454
-0.21095100045204165,0.12033800035715105,-0.10057199746370316
-0.4050590097904206,-0.7025120258331299,-0.20000000298023224
-0.7519729733467102,-0.43549999594688416,-0.1550000011920929
-0.7519729733467102,-0.43549999594688416,0.13500000536441803
-0.4050590097904206,-0.7025120258331299,0.20000000298023224
-0.36894699931144714,-0.6377829909324646,0.35146498680114746
-0.36516800522804255,-0.6336100101470947,-0.34852901101112366
-0.6219140291213989,-0.3588230013847351,0.25747400522232056
-0.6184290051460266,-0.3573929965496063,-0.2523699998855591
-0.4638139903545379,-0.2687020003795624,-0.2519260048866272
-0.3009189963340759,-0.5190849900245667,-0.3529930114746094
-0.19144299626350403,-0.3315899968147278,0.35317501425743103
-0.12937599420547485,-0.48283699154853826,-0.35317501425743103
-0.10925199836492538,-0.4008120000362396,-0.0005971500067971647
-0.08793369680643082,-0.3256179988384247,0.11604399979114532
-0.13846899569034576,-0.23803499341011047,0.19151799380779264
-0.13925200700759888,-0.2378080040216446,0.08326660096645355
-0.20092199742794037,-0.3478870093822479,0.002655419986695051
-0.22759200632572177,-0.1286550015211105,0.0015457499539479611
-0.316987007856369,-0.18301300704479215,0.25817498564720154
-0.17520500719547272,-0.17469899356365204,0.16181500256061554
-0.21095100045204165,-0.12033800035715105,0.10057199746370316
0.5785160064697266,0.5690060257911682,-0.17749999463558197
0.75,0.4330124855041504,-0.009999999776482582
0.5785160064697266,0.5690060257911682,0.1675000041723251
0.4070320129394531,0.7049999833106995,-0.0
0.5765429735183716,0.5665184855461121,-0.032499998807907104
0.20351600646972656,0.7049999833106995,0.20000000298023224
0.20351600646972656,0.7049999833106995,-0.20000000298023224
0.0,0.7049999833106995,-0.0
0.20351600646972656,0.708175003528595,-0.0
0.5604314804077148,0.5364304780960083,0.2439649999141693
0.3889470100402832,0.6724240183830261,0.2764649987220764
0.5566520094871521,0.5322574973106384,-0.25102901458740234
0.3851679861545562,0.6682509779930115,-0.2735289931297302
0.6868659853935242,0.39632299542427063,0.19747400283813477
0.49538201093673706,0.497675508260727,0.3049739897251129
0.6833810210227966,0.39489299058914185,-0.20237000286579132
0.49189698696136475,0.49624601006507874,-0.29987001419067383
0.5417559742927551,0.3137019872665405,-0.2519260048866272
0.4152239859104157,0.4525544941425323,-0.29942598938941956
0.33443498611450195,0.5771365165710449,-0.3529930114746094
0.38302451372146606,0.393283486366272,-0.30549299716949463
0.18351599574089048,0.6732410192489624,-0.27633100748062134
0.1834341138601303,0.6331599950790405,-0.3514940142631531
-8.178059943020344e-05,0.667801022529602,-0.27649399638175964
0.18351599574089048,0.667477011680603,0.2736690044403076
0.1835978925228119,0.6275579929351807,0.34850600361824036
8.178059943020344e-05,0.6621990203857422,0.2735059857368469
-3.159714134666808e-17,0.5550000071525574,0.3468250036239624
0.18351599574089048,0.560359001159668,0.3468250036239624
0.2792375087738037,0.4836539924144745,0.35317501425743103
0.095721498131752,0.40829500555992126,0.35317501425743103
0.15000000596046448,0.5723075270652771,-0.3468250036239624
0.21468800306320193,0.501226007938385,-0.3499999940395355
0.06468799710273743,0.4839184880256653,-0.3499999940395355
4.163337996705563e-17,0.5550000071525574,-0.3499999940395355
0.06468799710273743,0.5539184808731079,-0.35317501425743103
0.0646410882472992,0.4411174952983856,-0.27649399638175964
-4.683070073951967e-05,0.4421989917755127,-0.27649399638175964
0.11984899640083312,0.4403600096702576,-0.17559707164764404
0.05516093969345093,0.40144151449203486,-0.1005970761179924
3.694880069815554e-05,0.408174991607666,-0.10000000149011612
0.05412797257304192,0.4075455069541931,3.780109851121175e-17
0.0980423465371132,0.3633440136909485,0.057163715362548835
0.04395131021738053,0.3639734983444214,0.057163715362548835
0.04606913402676582,0.3690375089645386,0.15888050198554993
0.002086770022287965,0.4073930084705353,0.10000000149011612
-0.0018330099992454052,0.4427129924297333,0.2762199938297272
0.09388849139213562,0.3660075068473816,0.2762199938297272
0.16596899926662445,0.28566649556159973,0.26988449692726135
0.07024727016687393,0.3223715126514435,0.1948844939470291
0.10979755222797394,0.28039300441741943,0.15472599864006042
0.13925200700759888,0.2378080040216446,0.13826680183410645
0.11501269787549973,0.2837890088558197,0.10051380097866058
0.11953649669885635,0.3189980089664459,0.04049305617809296
0.16914349794387817,0.2928450107574463,0.0442887581884861
0.15501299500465393,0.3765519857406616,0.002655419986695051
0.20474599301815033,0.4586395025253296,-0.17564702033996582
0.2514599859714508,0.4353514909744262,-0.17342524230480194
0.75,0.2165064960718155,-0.1599999964237213
0.75,0.2165064960718155,0.15000000596046448
0.75,2.7755550800210537e-17,-0.0
0.7531750202178955,0.2165064960718155,-0.014999999664723871
0.6829774975776672,0.17880277335643768,-0.2075895071029663
0.704908013343811,0.0,-0.2100919932126999
0.6423270106315613,0.17888973653316498,-0.2572380006313324
0.5621060132980347,0.13400650024414062,-0.25817498564720154
0.48500001430511475,5.458819964738341e-17,-0.25817498564720154
0.38710600137710566,0.13400650024414062,-0.25817498564720154
0.3396640121936798,0.13541141152381897,-0.1814649999141693
0.2625580132007599,0.0014048300217837095,-0.1814649999141693
0.2250085026025772,0.0636550560593605,-0.050954125821590424
0.3471145033836365,0.19766150414943695,-0.1259541213512421
0.33007100224494934,0.3053084909915924,-0.12902303040027618
0.2148205041885376,0.23846499621868136,0.0022379299625754356
0.3134934902191162,0.0915065035223961,0.2549999952316284
0.48500001430511475,-2.7759049774201636e-17,0.2549999952316284
0.6400480270385742,0.17900650203227997,0.2549999952316284
0.4685415029525757,0.27051299810409546,0.2549999952316284
0.4884935021400452,0.0915065035223961,0.25817498564720154
0.1550385057926178,0.20447400212287903,0.17844800651073456
0.1825384944677353,0.2521055042743683,0.25681498646736145
0.24568550288677216,0.17766100168228147,0.20941300690174103
0.2530190050601959,0.25506749749183655,0.30441299080848694
0.2416055053472519,0.08845652639865875,0.21012599766254425
0.7029240131378174,0.2162748277187347,0.1926089972257614
0.7072420120239258,0.00015535599959548563,0.2122420072555542
0.7031430006027222,0.21629951894283295,-0.2024330049753189
0.22317199409008023,-0.00012608499673660845,-0.0
0.2257554978132248,0.06487395614385605,0.05249999836087227
0.2196110039949417,0.12533800303936005,0.05057179182767868
0.21702800691127777,0.06033813580870629,0.10307200253009796
0.1831364929676056,0.18343450129032135,0.043771374970674515
0.16953200101852417,0.17647050321102142,0.09101144969463348
0.19471450150012967,0.15036650002002716,0.1293727457523346
0.25631698966026306,0.05821778625249863,0.17783699929714203
0.26228299736976624,-0.00020723900524899364,0.1816300004720688
0.4050644934177398,0.3452084958553314,0.2994309961795807
0.5785160064697266,-0.5690060257911682,0.17749999463558197
0.75,-0.4330124855041504,0.009999999776482582
0.5785160064697266,-0.5690060257911682,-0.1675000041723251
0.4070320129394531,-0.7049999833106995,-0.0
0.5765429735183716,-0.5665184855461121,0.032499998807907104
0.20351600646972656,-0.7049999833106995,-0.20000000298023224
0.20351600646972656,-0.7049999833106995,0.20000000298023224
0.0,-0.7049999833106995,-0.0
0.20351600646972656,-0.708175003528595,-0.0
0.5604314804077148,-0.5364304780960083,-0.2439649999141693
0.3889470100402832,-0.6724240183830261,-0.2764649987220764
0.5566520094871521,-0.5322574973106384,0.25102901458740234
0.3851679861545562,-0.6682509779930115,0.2735289931297302
0.6868659853935242,-0.39632299542427063,-0.19747400283813477
0.49538201093673706,-0.497675508260727,-0.3049739897251129
0.6833810210227966,-0.39489299058914185,0.20237000286579132
0.49189698696136475,-0.49624601006507874,0.29987001419067383
0.5417559742927551,-0.3137019872665405,0.2519260048866272
0.4152239859104157,-0.4525544941425323,0.29942598938941956
0.33443498611450195,-0.5771365165710449,0.3529930114746094
0.38302451372146606,-0.393283486366272,0.30549299716949463
0.18351599574089048,-0.6732410192489624,0.27633100748062134
0.1834341138601303,-0.6331599950790405,0.3514940142631531
-8.178059943020344e-05,-0.667801022529602,0.27649399638175964
0.18351599574089048,-0.667477011680603,-0.2736690044403076
0.1835978925228119,-0.6275579929351807,-0.34850600361824036
8.178059943020344e-05,-0.6621990203857422,-0.2735059857368469
-3.159714134666808e-17,-0.5550000071525574,-0.3468250036239624
0.18351599574089048,-0.560359001159668,-0.3468250036239624
0.2792375087738037,-0.4836539924144745,-0.35317501425743103
0.095721498131752,-0.40829500555992126,-0.35317501425743103
0.15000000596046448,-0.5723075270652771,0.3468250036239624
0.21468800306320193,-0.501226007938385,0.3499999940395355
0.06468799710273743,-0.4839184880256653,0.3499999940395355
4.163337996705563e-17,-0.5550000071525574,0.3499999940395355
0.06468799710273743,-0.5539184808731079,0.35317501425743103
0.0646410882472992,-0.4411174952983856,0.27649399638175964
-4.683070073951967e-05,-0.4421989917755127,0.27649399638175964
0.11984899640083312,-0.4403600096702576,0.17559707164764404
0.05516093969345093,-0.40144151449203486,0.1005970761179924
3.694880069815554e-05,-0.408174991607666,0.10000000149011612
0.05412797257304192,-0.4075455069541931,1.2108800029323867e-17
0.0980423465371132,-0.3633440136909485,-0.057163715362548835
0.04395131021738053,-0.3639734983444214,-0.057163715362548835
0.04606913402676582,-0.3690375089645386,-0.15888050198554993
0.002086770022287965,-0.4073930084705353,-0.10000000149011612
-0.0018330099992454052,-0.4427129924297333,-0.2762199938297272
0.09388849139213562,-0.3660075068473816,-0.2762199938297272
0.16596899926662445,-0.28566649556159973,-0.26988449692726135
0.07024727016687393,-0.3223715126514435,-0.1948844939470291
0.10979755222797394,-0.28039300441741943,-0.15472599864006042
0.13925200700759888,-0.2378080040216446,-0.13826680183410645
0.11501269787549973,-0.2837890088558197,-0.10051380097866058
0.11953649669885635,-0.3189980089664459,-0.04049305617809296
0.16914349794387817,-0.2928450107574463,-0.0442887581884861
0.15501299500465393,-0.3765519857406616,-0.002655419986695051
0.20474599301815033,-0.4586395025253296,0.17564702033996582
0.2514599859714508,-0.4353514909744262,0.17342524230480194
0.75,-0.2165064960718155,0.1599999964237213
0.75,-0.2165064960718155,-0.15000000596046448
0.7531750202178955,-0.2165064960718155,0.014999999664723871
0.6829774975776672,-0.17880277335643768,0.2075895071029663
0.6423270106315613,-0.17888973653316498,0.2572380006313324
0.5621060132980347,-0.13400650024414062,0.25817498564720154
0.38710600137710566,-0.13400650024414062,0.25817498564720154
0.3396640121936798,-0.13541141152381897,0.1814649999141693
0.2250085026025772,-0.0636550560593605,0.050954125821590424
0.3471145033836365,-0.19766150414943695,0.1259541213512421
0.33007100224494934,-0.3053084909915924,0.12902303040027618
0.2148205041885376,-0.23846499621868136,-0.0022379299625754356
0.3134934902191162,-0.0915065035223961,-0.2549999952316284
0.6400480270385742,-0.17900650203227997,-0.2549999952316284
0.4685415029525757,-0.27051299810409546,-0.2549999952316284
0.4884935021400452,-0.0915065035223961,-0.25817498564720154
0.1550385057926178,-0.20447400212287903,-0.17844800651073456
0.1825384944677353,-0.2521055042743683,-0.25681498646736145
0.24568550288677216,-0.17766100168228147,-0.20941300690174103
0.2530190050601959,-0.25506749749183655,-0.30441299080848694
0.2416055053472519,-0.08845652639865875,-0.21012599766254425
0.7029240131378174,-0.2162748277187347,-0.1926089972257614
0.7031430006027222,-0.21629951894283295,0.2024330049753189
0.2257554978132248,-0.06487395614385605,-0.05249999836087227
0.2196110039949417,-0.12533800303936005,-0.05057179182767868
0.21702800691127777,-0.06033813580870629,-0.10307200253009796
0.1831364929676056,-0.18343450129032135,-0.043771374970674515
0.16953200101852417,-0.17647050321102142,-0.09101144969463348
0.19471450150012967,-0.15036650002002716,-0.1293727457523346
0.25631698966026306,-0.05821778625249863,-0.17783699929714203
0.4050644934177398,-0.3452084958553314,-0.2994309961795807
-0.5785160064697266,0.5690065026283264,0.17749999463558197
-0.75,0.4330124855041504,0.009999999776482582
-0.5785160064697266,0.5690065026283264,-0.1675000041723251
-0.4070320129394531,0.7049999833106995,-0.0
-0.5765429735183716,0.5665184855461121,0.032499998807907104
-0.20351600646972656,0.7049999833106995,-0.20000000298023224
-0.20351600646972656,0.7049999833106995,0.20000000298023224
-0.20351600646972656,0.708175003528595,-0.0
-0.5604314804077148,0.5364304780960083,-0.2439649999141693
-0.3889470100402832,0.6724240183830261,-0.2764649987220764
-0.5566520094871521,0.5322574973106384,0.25102901458740234
-0.3851679861545562,0.6682509779930115,0.2735289931297302
-0.6868659853935242,0.39632299542427063,-0.19747400283813477
-0.49538201093673706,0.497675508260727,-0.3049739897251129
-0.6833810210227966,0.39489299058914185,0.20237000286579132
-0.49189698696136475,0.49624601006507874,0.29987001419067383
-0.5417559742927551,0.3137019872665405,0.2519260048866272
-0.4152239859104157,0.4525544941425323,0.29942598938941956
-0.33443498611450195,0.5771365165710449,0.3529930114746094
-0.38302451372146606,0.393283486366272,0.30549299716949463
-0.18351599574089048,0.6732410192489624,0.27633100748062134
-0.1834341138601303,0.6331599950790405,0.3514940142631531
-0.18351599574089048,0.667477011680603,-0.2736690044403076
-0.1835978925228119,0.6275579929351807,-0.34850600361824036
-0.18351599574089048,0.560359001159668,-0.3468250036239624
-0.2792375087738037,0.4836539924144745,-0.35317501425743103
-0.095721498131752,0.40829500555992126,-0.35317501425743103
-0.15000000596046448,0.5723075270652771,0.3468250036239624
-0.21468800306320193,0.501226007938385,0.3499999940395355
-0.06468799710273743,0.4839184880256653,0.3499999940395355
-0.06468799710273743,0.5539184808731079,0.35317501425743103
-0.0646410882472992,0.4411174952983856,0.27649399638175964
-0.11984899640083312,0.4403600096702576,0.17559707164764404
-0.05516093969345093,0.40144151449203486,0.1005970761179924
-0.05412797257304192,0.4075455069541931,1.2108800029323867e-17
-0.0980423465371132,0.3633440136909485,-0.057163715362548835
-0.04395131021738053,0.3639734983444214,-0.057163715362548835
-0.04606913402676582,0.3690375089645386,-0.15888050198554993
-0.09388849139213562,0.3660075068473816,-0.2762199938297272
-0.16596899926662445,0.28566649556159973,-0.26988449692726135
-0.07024727016687393,0.3223715126514435,-0.1948844939470291
-0.10979755222797394,0.28039300441741943,-0.15472599864006042
-0.13925200700759888,0.2378080040216446,-0.13826680183410645
-0.11501269787549973,0.2837890088558197,-0.10051380097866058
-0.11953649669885635,0.3189980089664459,-0.04049305617809296
-0.16914349794387817,0.2928450107574463,-0.0442887581884861
-0.15501299500465393,0.3765519857406616,-0.002655419986695051
-0.20474599301815033,0.4586395025253296,0.17564702033996582
-0.2514599859714508,0.4353514909744262,0.17342524230480194
-0.75,0.2165064960718155,0.1599999964237213
-0.75,0.2165064960718155,-0.15000000596046448
-0.75,-6.409289862358927e-17,-0.0
-0.7531750202178955,0.2165064960718155,0.014999999664723871
-0.6829774975776672,0.17880277335643768,0.2075895071029663
-0.704908013343811,0.0,0.2100919932126999
-0.6423270106315613,0.17888973653316498,0.2572380006313324
-0.5621060132980347,0.13400650024414062,0.25817498564720154
-0.48500001430511475,-3.6424451596241795e-17,0.25817498564720154
-0.38710600137710566,0.13400650024414062,0.25817498564720154
-0.3396640121936798,0.13541141152381897,0.1814649999141693
-0.2625580132007599,0.0014048300217837095,0.1814649999141693
-0.2250085026025772,0.0636550560593605,0.050954125821590424
-0.3471145033836365,0.19766150414943695,0.1259541213512421
-0.33007100224494934,0.3053084909915924,0.12902303040027618
-0.2148205041885376,0.23846499621868136,-0.0022379299625754356
-0.3134934902191162,0.0915065035223961,-0.2549999952316284
-0.48500001430511475,-5.592595252995112e-17,-0.2549999952316284
-0.6400480270385742,0.17900650203227997,-0.2549999952316284
-0.4685415029525757,0.27051299810409546,-0.2549999952316284
-0.4884935021400452,0.0915065035223961,-0.25817498564720154
-0.1550385057926178,0.20447400212287903,-0.17844800651073456
-0.1825384944677353,0.2521055042743683,-0.25681498646736145
-0.24568550288677216,0.17766100168228147,-0.20941300690174103
-0.2530190050601959,0.25506749749183655,-0.30441299080848694
-0.2416055053472519,0.08845652639865875,-0.21012599766254425
-0.7029240131378174,0.2162748277187347,-0.1926089972257614
-0.7072420120239258,0.00015535599959548563,-0.2122420072555542
-0.7031430006027222,0.21629951894283295,0.2024330049753189
-0.22317199409008023,-0.00012608499673660845,-0.0
-0.2257554978132248,0.06487395614385605,-0.05249999836087227
-0.2196110039949417,0.12533800303936005,-0.05057179182767868
-0.21702800691127777,0.06033813580870629,-0.10307200253009796
-0.1831364929676056,0.18343450129032135,-0.043771374970674515
-0.16953200101852417,0.17647050321102142,-0.09101144969463348
-0.19471450150012967,0.15036650002002716,-0.1293727457523346
-0.25631698966026306,0.05821778625249863,-0.17783699929714203
-0.26228299736976624,-0.00020723900524899364,-0.1816300004720688
-0.4050644934177398,0.3452084958553314,-0.2994309961795807
-0.5785160064697266,-0.5690060257911682,-0.17749999463558197
-0.75,-0.4330124855041504,-0.009999999776482582
-0.5785160064697266,-0.5690060257911682,0.1675000041723251
-0.4070320129394531,-0.7049999833106995,-0.0
-0.5765429735183716,-0.5665184855461121,-0.032499998807907104
-0.20351600646972656,-0.7049999833106995,0.20000000298023224
-0.20351600646972656,-0.7049999833106995,-0.20000000298023224
-0.20351600646972656,-0.708175003528595,-0.0
-0.5604314804077148,-0.5364304780960083,0.2439649999141693
-0.3889470100402832,-0.6724240183830261,0.2764649987220764
-0.5566520094871521,-0.5322574973106384,-0.25102901458740234
-0.3851679861545562,-0.6682509779930115,-0.2735289931297302
-0.6868659853935242,-0.39632299542427063,0.19747400283813477
-0.49538201093673706,-0.497675508260727,0.3049739897251129
-0.6833810210227966,-0.39489299058914185,-0.20237000286579132
-0.49189698696136475,-0.49624601006507874,-0.29987001419067383
-0.5417559742927551,-0.3137019872665405,-0.2519260048866272
-0.4152239859104157,-0.4525544941425323,-0.29942598938941956
-0.33443498611450195,-0.5771365165710449,-0.3529930114746094
-0.38302451372146606,-0.393283486366272,-0.30549299716949463
-0.18351599574089048,-0.6732410192489624,-0.27633100748062134
-0.1834341138601303,-0.6331599950790405,-0.3514940142631531
-0.18351599574089048,-0.667477011680603,0.2736690044403076
-0.1835978925228119,-0.6275579929351807,0.34850600361824036
-0.18351599574089048,-0.560359001159668,0.3468250036239624
-0.2792375087738037,-0.4836539924144745,0.35317501425743103
-0.095721498131752,-0.40829500555992126,0.35317501425743103
-0.15000000596046448,-0.5723075270652771,-0.3468250036239624
-0.21468800306320193,-0.501226007938385,-0.3499999940395355
-0.06468799710273743,-0.4839184880256653,-0.3499999940395355
-0.06468799710273743,-0.5539184808731079,-0.35317501425743103
-0.0646410882472992,-0.4411174952983856,-0.27649399638175964
-0.11984899640083312,-0.4403600096702576,-0.17559707164764404
-0.05516093969345093,-0.40144151449203486,-0.1005970761179924
-0.05412797257304192,-0.4075455069541931,3.780109851121175e-17
-0.0980423465371132,-0.3633440136909485,0.057163715362548835
-0.04395131021738053,-0.3639734983444214,0.057163715362548835
-0.04606913402676582,-0.3690375089645386,0.15888050198554993
-0.09388849139213562,-0.3660075068473816,0.2762199938297272
-0.16596899926662445,-0.28566649556159973,0.26988449692726135
-0.07024727016687393,-0.3223715126514435,0.1948844939470291
-0.10979755222797394,-0.28039300441741943,0.15472599864006042
-0.13925200700759888,-0.2378080040216446,0.13826680183410645
-0.11501269787549973,-0.2837890088558197,0.10051380097866058
-0.11953649669885635,-0.3189980089664459,0.04049305617809296
-0.16914349794387817,-0.2928450107574463,0.0442887581884861
-0.15501299500465393,-0.3765519857406616,0.002655419986695051
-0.20474599301815033,-0.4586395025253296,-0.17564702033996582
-0.2514599859714508,-0.4353514909744262,-0.17342524230480194
-0.75,-0.2165064960718155,-0.1599999964237213
-0.75,-0.2165064960718155,0.15000000596046448
-0.7531750202178955,-0.2165064960718155,-0.014999999664723871
-0.6829774975776672,-0.17880277335643768,-0.2075895071029663
-0.6423270106315613,-0.17888973653316498,-0.2572380006313324
-0.5621060132980347,-0.13400650024414062,-0.25817498564720154
-0.38710600137710566,-0.13400650024414062,-0.25817498564720154
-0.3396640121936798,-0.13541141152381897,-0.1814649999141693
-0.2250085026025772,-0.0636550560593605,-0.050954125821590424
-0.3471145033836365,-0.19766150414943695,-0.1259541213512421
-0.33007100224494934,-0.3053084909915924,-0.12902303040027618
-0.2148205041885376,-0.23846499621868136,0.0022379299625754356
-0.3134934902191162,-0.0915065035223961,0.2549999952316284
-0.6400480270385742,-0.17900650203227997,0.2549999952316284
-0.4685415029525757,-0.27051299810409546,0.2549999952316284
-0.4884935021400452,-0.0915065035223961,0.25817498564720154
-0.1550385057926178,-0.20447400212287903,0.17844800651073456
-0.1825384944677353,-0.2521055042743683,0.25681498646736145
-0.24568550288677216,-0.17766100168228147,0.20941300690174103
-0.2530190050601959,-0.25506749749183655,0.30441299080848694
-0.2416055053472519,-0.08845652639865875,0.21012599766254425
-0.7029240131378174,-0.2162748277187347,0.1926089972257614
-0.7031430006027222,-0.21629951894283295,-0.2024330049753189
-0.2257554978132248,-0.06487395614385605,0.05249999836087227
-0.2196110039949417,-0.12533800303936005,0.05057179182767868
-0.21702800691127777,-0.06033813580870629,0.10307200253009796
-0.1831364929676056,-0.18343450129032135,0.043771374970674515
-0.16953200101852417,-0.17647050321102142,0.09101144969463348
-0.19471450150012967,-0.15036650002002716,0.1293727457523346
-0.25631698966026306,-0.05821778625249863,0.17783699929714203
-0.4050644934177398,-0.3452084958553314,0.2994309961795807
0.4917874932289123,0.6357589960098267,-0.18874999880790713
0.6662309765815735,0.5034970045089722,-0.16624999046325684
0.7490135431289674,0.4317687451839447,0.0625
0.7490135431289674,0.4317687451839447,-0.08250000327825546
0.4917874932289123,0.6357589960098267,0.1837500035762787
0.6632714867591858,0.4997654855251312,0.15125000476837158
0.4060454964637756,0.7037559747695923,0.10000000149011612
0.4090049862861634,0.7074880003929138,-0.10000000149011612
0.49080097675323486,0.6345152854919434,-0.11625000089406969
0.5765429735183716,0.5665184855461121,-0.10499999672174454
0.6622849702835083,0.49852174520492554,-0.09375
0.6622849702835083,0.49852174520492554,-0.02124999836087227
0.6622849702835083,0.49852174520492554,0.05125000327825546
0.5765429735183716,0.5665184855461121,0.06750000268220901
0.49080097675323486,0.6345152854919434,0.08375000208616255
0.49080097675323486,0.6345152854919434,-0.016249999403953552
0.30527400970458984,0.7034125328063965,0.20000000298023224
0.10175800323486328,0.708175003528595,0.20000000298023224
0.10175800323486328,0.7065874934196472,-0.20000000298023224
0.30527400970458984,0.7065874934196472,-0.20000000298023224
8.660149845535907e-19,0.7065874934196472,-0.10000000149011612
